ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
1151 519.561 1688.92 18.717 0.031 0.744 0.048 99.0 99.0 0.477 0.037 0.977 0.052 153.94625196213943 -50.689124824057636 0.0868 0.069594 0.04042 0.056653 35.5 "Gaia DR2 5358609044843360896" 153.94625187101 0.1949 -50.68910070526 0.1818 1635721458409799680 5358609044843360896 588961992 2015.5 -0.2705 0.2636 -1.026 -3.728 0.423 2.711 0.363 -0.0415 -0.2387 -0.3227 -0.0205 0.1844 0.0496 -0.1272 0.4717 -0.1169 -0.0151 248 0 245 3 7.2155 434.34 1.067 5.3 31 0 0.251 1.7192 0.0494 0.046 28 15 0.39211 0 38 0 332 589.0 2.03 290.157 18.763 0.0037 36 363.1 6.542 55.502 18.9513 0.0196 35 582.9 9.048 64.42 17.8479 0.0169 1.606 0 1.1034 0.1883 0.9151 "" "" 0 "" "" "" NOT_AVAILABLE 279.38981621598 4.92854737611 185.26766427047 -55.14060746374 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.946277204 6.5561 -50.6891123772 5.6333 0.0 0.069464 0.040502 0.056434 35.7 5358609044843360896 153.94625187101 -50.68910070526 4255.311622442720363 2786.540332566709822 6508.874649628800398 1178.386549256550 1 1
1189 224.579 713.799 18.718 0.043 0.929 0.063 99.0 99.0 0.421 0.049 0.989 0.061 153.98628769786365 -50.76940239842943 0.5293 0.069662 0.065531 -0.023633 109.8 "Gaia DR2 5358596567965115648" 153.98606611105 0.135 -50.76935795206 0.1301 1635721458409799680 5358596567965115648 555038665 2015.5 0.2051 0.1765 1.1617 -2.944 0.289 1.398 0.27 0.0831 -0.3649 -0.2453 0.0876 0.2094 0.1533 -0.0542 0.3753 -0.0492 0.2217 248 0 246 2 -0.0625 238.97 0.0 0.0 31 0 0.5435 1.6301 0.0337 0.002 28 15 0.27843 0 40 0 349 782.5 1.265 618.695 18.4546 0.0018 39 376.2 6.792 55.388 18.9128 0.0196 38 611.8 9.927 61.625 17.7955 0.0176 1.263 0 1.1173 0.4582 0.6591 "" "" 0 "" "" "" NOT_AVAILABLE 279.45593547319 4.87623551851 185.38998980674 -55.18744463845 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.98608615 4.4766 -50.7693639705 4.1932 0.0 0.069814 0.065613 -0.023852 110.0 5358596567965115648 153.98606611105 -50.76935795206 3232.211677990409953 2176.537260294000134 5096.917314129609622 1176.382777494690 1 1
1082 181.365 796.919 18.72 0.032 1.047 0.06 99.0 99.0 0.617 0.036 1.203 0.049 153.99178877838136 -50.76251078304431 0.5843 0.071011 0.069014 -0.016721 103.6 "Gaia DR2 5358596606618009088" 153.99155703201 0.2326 -50.76244110067 0.228 1635721458409799680 5358596606618009088 924157408 2015.5 0.7728 0.3022 2.5575 -4.916 0.495 4.63 0.475 0.0885 -0.3125 -0.2166 0.0741 0.1895 0.1191 -0.0038 0.3125 -0.0618 0.1707 251 0 251 0 16.8733 840.65 1.997 23.0 31 0 0.1686 1.5582 0.0538 -0.005 28 15 0.46697 0 41 0 364 842.1 1.705 493.829 18.3749 0.0022 39 374.3 8.001 46.784 18.9184 0.0232 38 743.1 6.989 106.336 17.5843 0.0102 1.327 0 1.3341 0.5434 0.7906 "" "" 0 "" "" "" NOT_AVAILABLE 279.45493054938 4.88391026184 185.38714736093 -55.17987691202 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.991590494 7.6743 -50.7624610366 7.3733 0.0 0.071142 0.069096 -0.016940 103.8 5358596606618009088 153.99155703201 -50.76244110067 1429.888655024069976 917.816343562350994 2772.275205044640188 1176.593038021350 1 1
1188 80.864 1063.94 18.72 0.035 0.789 0.054 99.0 99.0 0.415 0.041 0.881 0.052 154.00444839753084 -50.74039530336665 0.6761 0.077277 0.077084 0.005456 86.0 "Gaia DR2 5358596980282144256" 154.00425760126 0.1589 -50.74025146368 0.1402 1635721458409799680 5358596980282144256 941030235 2015.5 0.3459 0.2109 1.6399 -5.45 0.338 3.686 0.285 0.0676 -0.385 -0.2363 0.1001 0.209 0.1787 -0.0647 0.5019 -0.0387 0.2074 214 0 212 2 -0.4143 198.04 0.0 0.0 31 0 0.4977 1.5746 0.0403 0.008 24 15 0.32181 0 36 0 316 721.4 1.194 604.45 18.5429 0.0018 33 346.4 6.338 54.654 19.0025 0.0199 33 525.0 8.287 63.348 17.9616 0.0171 1.208 0 1.0409 0.4596 0.5813 "" "" 0 "" "" "" NOT_AVAILABLE 279.449127836 4.90679088146 185.37380132677 -55.15754212365 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.004294678 5.2465 -50.7402673333 4.4186 0.0 0.077344 0.077166 0.005237 86.1 5358596980282144256 154.00425760126 -50.74025146368 2543.866343037329898 1670.987757860880038 4259.190986806799629 1177.245316553360 1 1
1123 1679.26 827.405 18.722 0.035 0.721 0.053 99.0 99.0 0.542 0.039 1.008 0.055 153.79613654737386 -50.76133694708063 0.2078 0.056807 -0.054636 -0.015554 254.1 "Gaia DR2 5358607533014665088" 153.79607691951 0.1276 -50.76129326022 0.1383 1635721458409799680 5358607533014665088 456616115 2015.5 0.102 0.1718 0.594 -7.01 0.266 4.821 0.261 -0.0547 -0.2965 -0.3281 -0.0058 0.3371 0.0943 -0.1554 0.3098 -0.0026 0.0038 239 0 237 2 -0.6735 217.15 0.0 0.0 31 0 0.5642 1.5549 0.0331 0.006 27 14 0.24546 0 38 0 332 822.5 1.454 565.886 18.4005 0.0019 33 382.6 5.414 70.672 18.8944 0.0154 36 611.2 8.227 74.293 17.7964 0.0146 1.208 0 1.098 0.4939 0.6041 "" "" 0 "" "" "" NOT_AVAILABLE 279.35161394075 4.81540777096 185.21688306518 -55.25640671784 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.796124637 4.1183 -50.7613140155 4.0455 0.0 0.056788 -0.054554 -0.015773 253.9 5358607533014665088 153.79607691951 -50.76129326022 3770.439132161429825 2548.074659614850134 5798.487662707019808 1175.839073040560 1 1
1117 1773.01 224.18 18.723 0.036 0.719 0.065 99.0 99.0 0.536 0.041 1.04 0.056 153.78461318650838 -50.811175089144655 0.1981 0.090067 -0.061876 -0.065447 223.4 "Gaia DR2 5358607356922763264" 153.78452617368 0.1348 -50.8111772358 0.1399 1635721458409799680 5358607356922763264 707683792 2015.5 0.0774 0.174 0.4447 -5.564 0.276 3.779 0.279 -0.0869 -0.3701 -0.3934 -0.0014 0.3373 0.0608 -0.279 0.3074 -0.1354 0.1054 239 0 238 1 1.0198 255.01 0.0 2.6e-15 31 0 0.5596 1.6175 0.0337 0.056 27 15 0.26289 0 39 0 333 829.4 1.47 564.242 18.3914 0.0019 36 385.5 8.492 45.397 18.8863 0.0239 35 614.9 7.331 83.873 17.79 0.0129 1.206 0 1.0963 0.4949 0.6014 "" "" 0 "" "" "" NOT_AVAILABLE 279.37373470882 4.77006655393 185.26176312746 -55.29986074209 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.784564086 4.2768 -50.8111935075 4.3194 0.0 0.090169 -0.061794 -0.065666 223.3 5358607356922763264 153.78452617368 -50.81117723580 3871.528835535530106 2611.229058004049875 5940.895484896869675 1174.426838026420 1 1
1166 60.602 1575.94 18.724 0.037 0.889 0.055 99.0 99.0 0.471 0.044 1.017 0.055 154.00621972618134 -50.69809164647129 0.4637 0.09173 0.078335 0.047727 58.6 "Gaia DR2 5358597362549053824" 154.00612336742 0.1281 -50.69797821556 0.1223 1635721458409799680 5358597362549053824 505875884 2015.5 0.3492 0.1668 2.0936 -6.205 0.28 5.303 0.253 0.0747 -0.2281 -0.2539 -0.0269 0.1218 0.0191 -0.1742 0.391 -0.0171 0.1361 243 0 243 0 0.5753 250.08 0.0 0.0 31 0 0.5709 1.5968 0.0341 0.035 28 15 0.26216 0 40 0 348 771.3 1.305 591.196 18.4704 0.0018 33 345.6 8.137 42.475 19.0049 0.0256 32 578.7 8.047 71.921 17.8558 0.0151 1.198 0 1.1491 0.5345 0.6146 "" "" 0 "" "" "" NOT_AVAILABLE 279.4263322915 4.94246461767 185.3291483949 -55.12382192926 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.006165544 4.3466 -50.6980010458 3.9306 0.0 0.091686 0.078418 0.047509 58.8 5358597362549053824 154.00612336742 -50.69797821556 2560.634794418139791 1768.353465939289890 4093.003319498150177 1178.388035761970 1 1
1075 180.027 1184.64 18.725 0.03 0.96 0.055 99.0 99.0 0.655 0.034 1.157 0.046 153.9913156236141 -50.73050904225772 0.5955 0.070483 0.068795 0.015332 77.4 "Gaia DR2 5358597220800361984" 153.99113710284 0.136 -50.73038823331 0.1282 1635721458409799680 5358597220800361984 408123378 2015.5 0.6076 0.1877 3.2362 -8.938 0.301 3.306 0.256 0.0189 -0.301 -0.2494 0.0129 0.2587 0.1362 -0.1028 0.4976 -0.0144 0.1305 233 0 229 4 1.1204 247.85 0.45 1.3 31 0 0.563 1.4626 0.0346 0.021 27 15 0.28315 0 38 0 322 864.7 1.279 676.24 18.3462 0.0016 34 362.2 7.208 50.25 18.9539 0.0216 35 717.3 7.089 101.187 17.6226 0.0107 1.248 0 1.3313 0.6078 0.7235 "" "" 0 "" "" "" NOT_AVAILABLE 279.43667694222 4.91030516438 185.35166174442 -55.15504471397 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.991197901 4.6719 -50.7304024689 3.9727 0.0 0.070516 0.068877 0.015114 77.6 5358597220800361984 153.99113710284 -50.73038823331 1660.903239760499901 1202.661348988520103 2580.196433656959925 1177.458894690010 1 1
1165 205.681 1818.13 18.727 0.034 0.864 0.054 99.0 99.0 0.504 0.04 0.923 0.055 153.9869223572338 -50.67818626948394 0.1865 0.094574 0.066166 0.067575 44.4 "Gaia DR2 5358597426959102592" 153.98686595967 0.1345 -50.6781487506 0.1312 1635721458409799680 5358597426959102592 642818397 2015.5 0.3228 0.1701 1.8982 -5.287 0.288 0.431 0.279 0.0648 -0.1053 -0.2514 -0.0139 0.2418 0.0292 -0.2385 0.246 -0.1998 0.1642 234 0 232 2 1.9785 271.07 0.34 0.65 31 0 0.5387 1.5224 0.0358 0.116 27 15 0.27346 0 40 0 345 780.6 1.191 655.112 18.4573 0.0017 35 363.9 7.684 47.357 18.9489 0.0229 34 589.7 7.92 74.459 17.8353 0.0146 1.222 0 1.1136 0.4916 0.622 "" "" 0 "" "" "" NOT_AVAILABLE 279.4050345 4.95204764513 185.29081911964 -55.11597250007 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.986901881 4.4636 -50.6781506056 4.3334 0.0 0.094476 0.066248 0.067357 44.5 5358597426959102592 153.98686595967 -50.67814875060 2680.597057780999876 1835.890756269699978 4292.936383083530018 1178.839401178540 1 1
1156 902.222 473.473 18.729 0.043 0.956 0.067 99.0 99.0 0.518 0.047 1.016 0.068 153.8981614279067 -50.789798229121956 0.5827 0.045152 0.009779 -0.044081 167.5 "Gaia DR2 5358606944606003072" 153.89791910182 0.1334 -50.78985048 0.1314 1635721458409799680 5358606944606003072 1253356902 2015.5 0.4339 0.1728 2.5115 -5.267 0.282 3.347 0.262 0.0091 -0.3208 -0.3359 0.0776 0.1948 0.159 -0.1444 0.405 0.0009 0.1371 255 0 255 0 0.8523 268.85 0.185 0.2 31 0 0.5193 1.5881 0.0333 0.039 29 15 0.26702 0 40 0 342 782.1 1.398 559.426 18.4552 0.0019 35 368.8 8.875 41.56 18.9343 0.0261 37 664.8 7.731 85.995 17.7051 0.0126 1.322 0 1.2292 0.4791 0.7501 "" "" 0 "" "" "" NOT_AVAILABLE 279.42117415965 4.82799943824 185.33633116791 -55.2383290051 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.897954972 4.3698 -50.7898648924 4.0703 0.0 0.045383 0.009861 -0.044299 167.5 5358606944606003072 153.89791910182 -50.78985048000 2200.221709342490158 1545.519667062889994 3498.747470376280035 1175.468294475680 1 1
1126 312.926 1396.46 18.73 0.035 1.002 0.056 99.0 99.0 0.568 0.039 1.13 0.049 153.97364291576875 -50.713122027508824 0.3685 0.066292 0.057673 0.032688 60.5 "Gaia DR2 5358597293829563008" 153.97353176966 0.1339 -50.71304771786 0.1218 1635721458409799680 5358597293829563008 130642004 2015.5 -0.2044 0.1752 -1.1671 -3.486 0.292 1.457 0.25 -0.0226 -0.3219 -0.235 -0.0628 0.2431 0.0498 -0.076 0.4135 0.0255 0.0549 221 0 221 0 0.6911 229.99 0.0 0.0 31 0 0.6214 1.5584 0.0343 0.041 25 15 0.26829 0 37 0 322 827.7 1.343 616.222 18.3936 0.0018 33 339.8 7.33 46.356 19.0233 0.0234 36 679.1 8.3 81.821 17.6821 0.0133 1.231 0 1.3412 0.6297 0.7115 "" "" 0 "" "" "" NOT_AVAILABLE 279.41765567378 4.91841485262 185.31745932902 -55.14848916149 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.973555471 4.5207 -50.7130539906 3.8829 0.0 0.066256 0.057755 0.032469 60.7 5358597293829563008 153.97353176966 -50.71304771786 5128.460183757159939 3556.752820836969931 7452.737267902750318 1177.854796712510 1 1
1115 67.396 432.876 18.732 0.04 1.015 0.079 99.0 99.0 0.539 0.045 1.121 0.054 154.0072821972988 -50.79244184267032 0.7075 0.091521 0.078723 -0.046676 120.7 "Gaia DR2 5358596499245501696" 154.0069867378 0.1234 -50.79238071663 0.1191 1635721458409799680 5358596499245501696 1665716962 2015.5 0.541 0.1612 3.3564 -5.469 0.264 4.22 0.251 0.0845 -0.3649 -0.2484 0.0652 0.1918 0.119 -0.058 0.3526 -0.0548 0.2099 250 0 250 0 0.3202 251.48 0.0 0.0 31 0 0.6319 1.5278 0.031 -0.003 28 15 0.25451 0 40 0 348 865.1 1.286 672.666 18.3457 0.0016 36 380.1 8.209 46.306 18.9016 0.0234 38 696.8 8.215 84.815 17.6542 0.0128 1.245 0 1.2474 0.5559 0.6915 "" "" 0 "" "" "" NOT_AVAILABLE 279.47988027416 4.86458204394 185.43331558004 -55.1971080626 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.007023987 4.0886 -50.792398885 3.8906 0.0 0.091703 0.078805 -0.046895 120.8 5358596499245501696 154.00698673780 -50.79238071663 1822.441113180700086 1353.528651061790015 2702.678303570440221 1175.838396063440 1 1
1172 347.092 673.284 18.734 0.029 0.902 0.053 99.0 99.0 0.474 0.036 0.994 0.051 153.97036200659957 -50.77284409997009 0.5842 0.061699 0.055433 -0.027091 116.0 "Gaia DR2 5358596671044310016" 153.9701064291 0.1351 -50.77282952618 0.1428 1635721458409799680 5358596671044310016 1344263275 2015.5 0.1768 0.1832 0.9651 -6.771 0.291 0.987 0.28 0.1736 -0.2663 -0.2238 0.0498 0.323 0.1513 -0.1052 0.372 -0.0695 0.2761 232 0 231 1 -0.1341 222.5 0.0 0.0 31 0 0.5584 1.4857 0.0329 -0.007 26 14 0.28808 0 38 0 336 802.2 1.273 630.298 18.4276 0.0017 37 378.9 8.476 44.698 18.9052 0.0243 34 612.5 7.547 81.152 17.7942 0.0134 1.236 0 1.111 0.4776 0.6334 "" "" 0 "" "" "" NOT_AVAILABLE 279.44950115341 4.86770186923 185.38001236586 -55.19647167094 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.970152528 4.5128 -50.7728337749 4.341 0.0 0.061869 0.055515 -0.027310 116.2 5358596671044310016 153.97010642910 -50.77282952618 3337.954456476159976 2226.152375265769933 5278.851777270189814 1176.223980135740 1 1
1147 627.321 215.061 18.737 0.042 1.009 0.061 99.0 99.0 0.568 0.047 1.141 0.058 153.93448183273793 -50.810856146323424 0.7258 0.072897 0.032686 -0.065158 153.4 "Gaia DR2 5358595124860145152" 153.93417789272 0.1318 -50.81091746685 0.1325 1635721458409799680 5358595124860145152 1455967258 2015.5 0.4495 0.1654 2.7173 -4.38 0.279 3.104 0.278 0.0213 -0.2994 -0.2634 0.1623 0.1497 0.2049 -0.1739 0.3335 -0.0041 0.1597 240 0 239 1 0.869 252.6 0.189 0.21 31 0 0.5634 1.5548 0.0322 -0.001 27 15 0.26746 0 38 0 331 830.1 1.468 565.381 18.3906 0.0019 34 347.6 6.118 56.807 18.9988 0.0191 35 686.5 10.09 68.022 17.6702 0.016 1.246 0 1.3285 0.6082 0.7203 "" "" 0 "" "" "" NOT_AVAILABLE 279.45207504018 4.82343064822 185.39080869286 -55.24038736678 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.934207735 4.3213 -50.8109308305 4.3078 0.0 0.073129 0.032768 -0.065377 153.4 5358595124860145152 153.93417789272 -50.81091746685 2137.308927571530148 1521.892460943060087 3348.147192513440132 1175.035826100400 1 1
1107 1561.77 699.266 18.742 0.029 1.151 0.057 99.0 99.0 0.63 0.034 1.197 0.043 153.81165231041214 -50.77179371299777 0.2485 0.051852 -0.044842 -0.026035 239.9 "Gaia DR2 5358607528721673344" 153.81154421715 0.1252 -50.77178406169 0.1288 1635721458409799680 5358607528721673344 1090702997 2015.5 0.4075 0.1616 2.5208 -6.242 0.261 3.175 0.255 -0.0478 -0.2984 -0.317 0.0429 0.2496 0.1069 -0.149 0.2859 -0.0031 -0.0342 234 0 234 0 1.1072 252.81 0.0 0.0 31 0 0.6055 1.5481 0.033 0.001 27 14 0.24158 0 39 0 327 865.1 1.48 584.732 18.3457 0.0019 34 372.8 9.592 38.862 18.9228 0.0279 34 735.4 8.921 82.439 17.5956 0.0132 1.281 0 1.3273 0.5771 0.7501 "" "" 0 "" "" "" NOT_AVAILABLE 279.36565385627 4.81224095664 185.24179464476 -55.25845825785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.811586711 4.0422 -50.771797733 3.9569 0.0 0.051891 -0.044760 -0.026253 239.6 5358607528721673344 153.81154421715 -50.77178406169 2303.953780874409858 1630.916646501580090 3612.888601671239940 1175.615193508220 1 1
1202 639.819 1149.03 18.743 0.04 0.624 0.055 99.0 99.0 0.367 0.044 0.847 0.065 153.93140972122387 -50.733829704623695 0.3887 0.033126 0.030887 0.011971 68.8 "Gaia DR2 5358608593873751680" 153.93125127491 0.1378 -50.73378967273 0.1407 1635721458409799680 5358608593873751680 766134293 2015.5 0.1721 0.1853 0.9288 -4.733 0.302 2.156 0.297 -0.0057 -0.2313 -0.2674 0.0223 0.3387 0.0778 -0.2394 0.2966 -0.2164 0.1298 268 9 267 1 0.7661 279.24 0.0 0.0 31 0 0.4679 1.6067 0.0354 0.035 30 15 0.27647 0 43 0 372 689.4 1.276 540.154 18.5923 0.002 35 364.1 9.692 37.563 18.9484 0.0289 35 481.3 8.74 55.061 18.056 0.0197 1.226 0 0.8925 0.3562 0.5363 "" "" 0 "" "" "" NOT_AVAILABLE 279.4070964172 4.88622822786 185.30362260376 -55.18141624926 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.931283471 4.6865 -50.7337989548 4.6115 0.0 0.033124 0.030969 0.011752 69.2 5358608593873751680 153.93125127491 -50.73378967273 3350.117421633280173 2228.373100042510032 5305.848577608109736 1177.127307115110 1 1
997 1600.8 1281.74 18.745 0.033 1.151 0.065 99.0 99.0 0.794 0.038 1.448 0.047 153.8058213278203 -50.72375069063346 0.2991 0.053324 -0.048541 0.022073 294.5 "Gaia DR2 5358608117147107968" 153.8057736755 0.1333 -50.7236732704 0.1301 1635721458409799680 5358608117147107968 436952079 2015.5 0.3033 0.1682 1.8032 -6.723 0.279 3.524 0.248 0.0311 -0.1831 -0.4218 0.0114 0.2971 0.1005 -0.2479 0.3443 -0.0984 0.0747 229 0 228 1 0.5499 234.13 0.0 0.0 31 0 0.6128 1.4232 0.0333 0.084 26 14 0.26076 0 38 0 330 840.9 1.399 600.966 18.3765 0.0018 35 367.4 12.74 28.832 18.9387 0.0377 31 910.0 11.87 76.662 17.3644 0.0142 1.519 0 1.5743 0.5622 1.0122 "" "" 0 "" "" "" NOT_AVAILABLE 279.33545629884 4.84995773188 185.18396998121 -55.22322863435 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.805819399 4.3277 -50.7236884452 3.8483 0.0 0.053159 -0.048459 0.021854 294.3 5358608117147107968 153.80577367550 -50.72367327040 2774.660537042529995 1904.287319970670069 4405.779761767729724 1176.897562677250 1 1
1173 533.973 377.795 18.745 0.035 0.69 0.057 99.0 99.0 0.455 0.045 99.0 99.0 153.9464273185062 -50.797364667944926 0.6328 0.065481 0.040264 -0.051639 142.1 "Gaia DR2 5358595159215691520" 153.94615269688 0.1437 -50.79739231822 0.1453 1635721458409799680 5358595159215691520 40992809 2015.5 0.0446 0.1874 0.2382 -4.07 0.302 2.462 0.288 0.0141 -0.3687 -0.2722 0.1122 0.2291 0.2048 -0.0399 0.3664 -0.0182 0.2046 240 0 239 1 2.0455 280.35 0.414 0.99 31 0 0.4735 1.5678 0.0351 0.037 27 15 0.29204 0 39 0 343 781.9 1.254 623.381 18.4555 0.0017 34 389.2 6.727 57.855 18.8759 0.0188 32 569.0 7.265 78.32 17.8742 0.0139 1.225 0 1.0018 0.4205 0.5813 "" "" 0 "" "" "" NOT_AVAILABLE 279.4507454261 4.83887231953 185.38628823318 -55.22510483849 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.94618042 4.686 -50.797402917 4.4666 0.0 0.065704 0.040346 -0.051857 142.1 5358595159215691520 153.94615269688 -50.79739231822 3910.108905694759869 2622.875032087909858 5994.117930975199670 1175.455749468640 1 1
1164 1024.54 1885.16 18.746 0.034 1.082 0.06 99.0 99.0 0.555 0.04 1.025 0.052 153.88017219745956 -50.673337516216876 0.1485 0.072412 -0.001464 0.072397 358.8 "Gaia DR2 5358609349788362880" 153.88014070936 0.1472 -50.67337360629 0.142 1635721458409799680 5358609349788362880 871399213 2015.5 0.2156 0.1955 1.1031 -3.245 0.313 0.353 0.28 0.0816 -0.2457 -0.2243 0.0455 0.311 0.1349 -0.1404 0.3877 -0.1236 0.1542 214 0 212 2 -1.734 173.09 0.0 0.0 31 0 0.5212 1.5007 0.0371 0.004 24 14 0.29203 0 37 0 321 714.2 1.287 555.118 18.5538 0.002 35 308.3 9.005 34.24 19.1289 0.0317 37 626.6 8.313 75.372 17.7695 0.0144 1.309 0 1.3594 0.5751 0.7843 "" "" 0 "" "" "" NOT_AVAILABLE 279.34616127615 4.91803922254 185.19324630706 -55.1545204701 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.880162754 4.8537 -50.6733751277 4.3407 0.0 0.072192 -0.001382 0.072179 358.9 5358609349788362880 153.88014070936 -50.67337360629 3114.547955862350136 2058.019608648150097 5007.451788936119556 1178.542043259720 1 1
1053 411.295 1149.09 18.747 0.032 1.173 0.062 99.0 99.0 0.704 0.036 1.309 0.045 153.96121694617958 -50.73363233138861 0.4994 0.051205 0.049735 0.012184 76.2 "Gaia DR2 5358596877202986496" 153.96102907515 0.1255 -50.73356088271 0.1209 1635721458409799680 5358596877202986496 849189366 2015.5 0.5922 0.17 3.4834 -5.862 0.278 1.792 0.248 0.0707 -0.336 -0.2484 0.0492 0.2319 0.1437 -0.0812 0.4389 -0.0208 0.1963 241 0 240 1 1.2006 261.28 0.0 0.0 31 0 0.6343 1.4049 0.0323 0.021 27 15 0.26457 0 39 0 344 857.3 1.219 703.04 18.3555 0.0015 37 333.9 9.052 36.882 19.0424 0.0294 37 727.8 6.351 114.595 17.6068 0.0095 1.238 0 1.4356 0.687 0.7486 "" "" 0 "" "" "" NOT_AVAILABLE 279.42262548988 4.89699244952 185.32911485707 -55.16944382125 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.96106895 4.3056 -50.7335685973 3.84 0.0 0.051233 0.049817 0.011965 76.5 5358596877202986496 153.96102907515 -50.73356088271 1684.869082629669947 1252.309974391539981 2504.423392270649856 1177.252774710570 1 1
1148 1014.14 1278.1 18.752 0.035 0.657 0.053 99.0 99.0 0.533 0.037 0.932 0.057 153.88238662977693 -50.72350025314156 0.3474 0.022303 -0.000132 0.022302 359.7 "Gaia DR2 5358608765672542720" 153.88224258977 0.1386 -50.7234687106 0.135 1635721458409799680 5358608765672542720 1162602893 2015.5 -0.1731 0.1835 -0.9432 -7.367 0.293 4.356 0.257 0.0132 -0.2847 -0.3265 0.0513 0.2969 0.1513 -0.1385 0.4033 -0.0579 0.0644 237 0 236 1 0.131 233.15 0.0 0.0 31 0 0.5267 1.6068 0.0354 0.03 27 14 0.27287 0 40 0 333 735.5 1.305 563.743 18.522 0.0019 33 367.3 9.404 39.056 18.9389 0.0278 31 557.3 7.485 74.456 17.8967 0.0146 1.257 0 1.0422 0.4169 0.6253 "" "" 0 "" "" "" NOT_AVAILABLE 279.37551706254 4.87734756088 185.24992389302 -55.19277750093 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.882292691 4.5432 -50.7234874667 3.9845 0.0 0.022084 -0.000050 0.022084 359.9 5358608765672542720 153.88224258977 -50.72346871060 4866.357194172560412 3343.454570648470053 7147.798677773929739 1177.209453431100 1 1
1170 1791.32 637.804 18.757 0.036 0.637 0.062 99.0 99.0 0.481 0.041 0.884 0.06 153.78171851337368 -50.77709109112414 0.2072 0.070997 -0.06372 -0.031311 243.8 "Gaia DR2 5358607563081379200" 153.78168186971 0.1391 -50.77703840323 0.1426 1635721458409799680 5358607563081379200 500540220 2015.5 0.3709 0.1826 2.031 -5.603 0.284 3.627 0.271 -0.0795 -0.3366 -0.3873 0.0483 0.3341 0.1432 -0.2058 0.3683 -0.0761 -0.0029 240 0 239 1 1.3915 264.69 0.0 0.0 31 0 0.5131 1.573 0.0347 0.003 27 14 0.26748 0 38 0 332 763.2 1.243 613.883 18.4818 0.0018 31 369.7 6.7 55.184 18.9317 0.0197 34 535.8 6.756 79.296 17.9395 0.0137 1.186 0 0.9922 0.4499 0.5423 "" "" 0 "" "" "" NOT_AVAILABLE 279.35295725855 4.797269352 185.22173543692 -55.27438309546 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.781720018 4.4054 -50.7770540209 4.2077 0.0 0.071020 -0.063638 -0.031529 243.6 5358607563081379200 153.78168186971 -50.77703840323 2455.826066327399985 1669.680308908190000 4011.794266879180213 1175.351823190690 1 1
